seq_id,start,end,strand,type,gbkey,gene_biotype,locus_tag,product,name,old_locus_tag,Function
NC_006350.1,4067012,4067317,+,CDS,CDS,NA,BPS_RS18485,4a-hydroxytetrahydrobiopterin dehydratase,BPS_RS18485,BPSL3425,Small_molecules_degradation
NC_006350.1,1853587,1855719,-,CDS,CDS,NA,BPS_RS08485,4Fe-4S binding protein,BPS_RS08485,BPSL1599,Other_regulators
NC_006351.1,501129,502529,+,CDS,CDS,NA,BPS_RS20645,4Fe-4S binding protein,BPS_RS20645,BPSS0360,Cell_envelope
NC_006351.1,3094911,3095708,+,CDS,CDS,NA,BPS_RS31405,4Fe-4S dicluster domain-containing protein,BPS_RS31405,BPSS2300,Putative_assignment
NC_006350.1,928333,928851,+,CDS,CDS,NA,BPS_RS04215,5-(carboxyamino)imidazole ribonucleotide mutase,purE,BPSL0800,Nucleotide_biosynthesis
NC_006350.1,928931,930127,+,CDS,CDS,NA,BPS_RS04220,5-(carboxyamino)imidazole ribonucleotide synthase,BPS_RS04220,BPSL0801,Nucleotide_biosynthesis
NC_006351.1,937472,937864,+,CDS,CDS,NA,BPS_RS22485,5-carboxymethyl-2-hydroxymuconate Delta-isomerase,BPS_RS22485,BPSS0696,Small_molecules_degradation
NC_006351.1,935031,936494,+,CDS,CDS,NA,BPS_RS22475,5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase,hpaE,BPSS0694,Small_molecules_degradation
NC_006350.1,2376350,2378350,+,CDS,CDS,NA,BPS_RS10600,5-dehydro-2-deoxygluconokinase,iolC,BPSL1994,ARG
NC_006350.1,2381263,2382066,+,CDS,CDS,NA,BPS_RS10615,5-deoxy-glucuronate isomerase,iolB,BPSL1997,Conserved_hypothetical_proteins
NC_006350.1,272839,273435,-,CDS,CDS,NA,BPS_RS01365,5-formyltetrahydrofolate cyclo-ligase,BPS_RS01365,BPSL0261,Putative_assignment
NC_006350.1,3071238,3073532,-,CDS,CDS,NA,BPS_RS13665,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,metE,BPSL2545,Amino_acid_biosynthesis
NC_006350.1,269350,270114,-,CDS,CDS,NA,BPS_RS01345,5-oxoprolinase subunit PxpA,pxpA,BPSL0257,Conserved_hypothetical_proteins
NC_006351.1,263527,264327,-,CDS,CDS,NA,BPS_RS19660,5-oxoprolinase subunit PxpA,BPS_RS19660,BPSS0198,Conserved_hypothetical_proteins
NC_006350.1,271249,271905,-,CDS,CDS,NA,BPS_RS01355,5-oxoprolinase subunit PxpB,pxpB,BPSL0259,Conserved_hypothetical_proteins
NC_006350.1,2356296,2357084,-,CDS,CDS,NA,BPS_RS10520,5'-methylthioadenosine/adenosylhomocysteine nucleosidase,BPS_RS10520,BPSL1978,Central/Intermediary_metabolism
NC_006350.1,1740559,1741320,+,CDS,CDS,NA,BPS_RS07980,5'/3'-nucleotidase SurE,surE,BPSL1502,Central/Intermediary_metabolism
NC_006350.1,3275577,3276236,+,CDS,CDS,NA,BPS_RS14700,5%2C6-dimethylbenzimidazole synthase,bluB,BPSL2735,Putative_assignment
NC_006350.1,3826151,3826849,-,CDS,CDS,NA,BPS_RS17330,50S ribosomal protein L1,rplA,BPSL3224,Ribosome_constituents
NC_006350.1,3825356,3825853,-,CDS,CDS,NA,BPS_RS17325,50S ribosomal protein L10,rplJ,BPSL3223,Ribosome_constituents
NC_006350.1,3826850,3827281,-,CDS,CDS,NA,BPS_RS17335,50S ribosomal protein L11,rplK,BPSL3225,Ribosome_constituents
NC_006350.1,3558414,3559316,+,CDS,CDS,NA,BPS_RS16010,50S ribosomal protein L11 methyltransferase,prmA,BPSL2985,Ribosome_constituents
NC_006350.1,3479748,3480176,-,CDS,CDS,NA,BPS_RS15615,50S ribosomal protein L13,rplM,BPSL2911,Ribosome_constituents
NC_006350.1,3803365,3803733,-,CDS,CDS,NA,BPS_RS17225,50S ribosomal protein L14,rplN,BPSL3203,Ribosome_constituents
NC_006350.1,3799645,3800079,-,CDS,CDS,NA,BPS_RS17180,50S ribosomal protein L15,rplO,BPSL3194,Ribosome_constituents
NC_006350.1,3804516,3804932,-,CDS,CDS,NA,BPS_RS17240,50S ribosomal protein L16,rplP,BPSL3206,Ribosome_constituents
NC_006350.1,3794645,3795040,-,CDS,CDS,NA,BPS_RS17140,50S ribosomal protein L17,rplQ,BPSL3186,Ribosome_constituents
NC_006350.1,3800838,3801203,-,CDS,CDS,NA,BPS_RS17195,50S ribosomal protein L18,rplR,BPSL3197,Ribosome_constituents
NC_006350.1,3003117,3003506,-,CDS,CDS,NA,BPS_RS13365,50S ribosomal protein L19,rplS,BPSL2489,Ribosome_constituents
NC_006350.1,3806375,3807202,-,CDS,CDS,NA,BPS_RS17260,50S ribosomal protein L2,rplB,BPSL3210,Ribosome_constituents
NC_006350.1,2313383,2313742,-,CDS,CDS,NA,BPS_RS10335,50S ribosomal protein L20,rplT,BPSL1942,Ribosome_constituents
NC_006350.1,3581781,3582092,-,CDS,CDS,NA,BPS_RS16135,50S ribosomal protein L21,rplU,BPSL3005,Ribosome_constituents
NC_006350.1,3805747,3806076,-,CDS,CDS,NA,BPS_RS17250,50S ribosomal protein L22,rplV,BPSL3208,Ribosome_constituents
NC_006350.1,3807205,3807519,-,CDS,CDS,NA,BPS_RS17265,50S ribosomal protein L23,rplW,BPSL3211,Ribosome_constituents
NC_006350.1,3803047,3803355,-,CDS,CDS,NA,BPS_RS17220,50S ribosomal protein L24,rplX,BPSL3202,Ribosome_constituents
NC_006350.1,573346,573960,-,CDS,CDS,NA,BPS_RS02735,50S ribosomal protein L25/general stress protein Ctc,BPS_RS02735,BPSL0520,Ribosome_constituents
NC_006350.1,3581489,3581752,-,CDS,CDS,NA,BPS_RS16130,50S ribosomal protein L27,rpmA,BPSL3004,Ribosome_constituents
NC_006350.1,1069402,1069635,-,CDS,CDS,NA,BPS_RS04835,50S ribosomal protein L28,rpmB,BPSL0916,Ribosome_constituents
NC_006350.1,3804312,3804506,-,CDS,CDS,NA,BPS_RS17235,50S ribosomal protein L29,rpmC,BPSL3205,Ribosome_constituents
NC_006350.1,3808136,3808795,-,CDS,CDS,NA,BPS_RS17275,50S ribosomal protein L3,rplC,BPSL3213,Ribosome_constituents
NC_006350.1,2609169,2610092,+,CDS,CDS,NA,BPS_RS11590,50S ribosomal protein L3 N(5)-glutamine methyltransferase,prmB,BPSL2172,Putative_assignment
NC_006350.1,3800108,3800290,-,CDS,CDS,NA,BPS_RS17185,50S ribosomal protein L30,rpmD,BPSL3195,Ribosome_constituents
NC_006350.1,2949388,2949567,-,CDS,CDS,NA,BPS_RS13085,50S ribosomal protein L32,rpmF,BPSL2444,Ribosome_constituents
NC_006350.1,1069217,1069384,-,CDS,CDS,NA,BPS_RS04830,50S ribosomal protein L33,rpmG,BPSL0915,Ribosome_constituents
NC_006350.1,87398,87532,+,CDS,CDS,NA,BPS_RS00395,50S ribosomal protein L34,rpmH,BPSL0075a,Macromolecule_biosynthesis/modification
NC_006350.1,2313773,2313970,-,CDS,CDS,NA,BPS_RS10340,50S ribosomal protein L35,rpmI,BPSL1943,Ribosome_constituents
NC_006350.1,3797889,3798005,-,CDS,CDS,NA,BPS_RS17165,50S ribosomal protein L36,rpmJ,BPSL3191,Ribosome_constituents
NC_006350.1,3807516,3808136,-,CDS,CDS,NA,BPS_RS17270,50S ribosomal protein L4,rplD,BPSL3212,Ribosome_constituents
NC_006350.1,3802490,3803029,-,CDS,CDS,NA,BPS_RS17215,50S ribosomal protein L5,rplE,BPSL3201,Ribosome_constituents
NC_006350.1,3801216,3801746,-,CDS,CDS,NA,BPS_RS17200,50S ribosomal protein L6,rplF,BPSL3198,Ribosome_constituents
NC_006350.1,3824918,3825292,-,CDS,CDS,NA,BPS_RS17320,50S ribosomal protein L7/L12,rplL,BPSL3222,Ribosome_constituents
NC_006350.1,1695759,1696211,+,CDS,CDS,NA,BPS_RS07760,50S ribosomal protein L9,rplI,BPSL1461,Ribosome_constituents
NC_006350.1,1436969,1437082,+,rRNA,rRNA,NA,BPS_RS06570,5S ribosomal RNA,rrf,BPSLr03,-
NC_006350.1,3623575,3623688,-,rRNA,rRNA,NA,BPS_RS16315,5S ribosomal RNA,rrf,BPSLr04,-
NC_006350.1,3830886,3830999,-,rRNA,rRNA,NA,BPS_RS17375,5S ribosomal RNA,rrf,BPSLr07,-
NC_006351.1,490551,490664,+,rRNA,rRNA,NA,BPS_RS20585,5S ribosomal RNA,rrf,BPSSr03,-
NC_006350.1,183552,184004,+,CDS,CDS,NA,BPS_RS00935,6-carboxytetrahydropterin synthase QueD,queD,BPSL0179,Putative_assignment
NC_006351.1,2646260,2646595,-,CDS,CDS,NA,BPS_RS33070,6-phosphofructokinase,BPS_RS33070,NA,NA
NC_006350.1,3135151,3135831,+,CDS,CDS,NA,BPS_RS14045,6-phosphogluconolactonase,pgl,BPSL2613,Energy_metabolism_-_carbon
NC_006350.1,3149917,3150438,+,CDS,CDS,NA,BPS_RS14115,6%2C7-dimethyl-8-ribityllumazine synthase,ribH,BPSL2627,Cofactor/carriers_biosynthesis
NC_006350.1,1132214,1132395,-,ncRNA,ncRNA,NA,BPS_RS05135,6S RNA,ssrS,NA,NA
NC_006350.1,182900,183532,+,CDS,CDS,NA,BPS_RS00930,7-carboxy-7-deazaguanine synthase,queE,BPSL0178,Conserved_hypothetical_proteins
NC_006350.1,182072,182806,+,CDS,CDS,NA,BPS_RS00925,7-cyano-7-deazaguanine synthase QueC,queC,BPSL0177,Macromolecule_degradation
NC_006350.1,394470,395654,-,CDS,CDS,NA,BPS_RS01925,8-amino-7-oxononanoate synthase,bioF,BPSL0366,Cofactor/carriers_biosynthesis
NC_006350.1,2537704,2539134,-,CDS,CDS,NA,BPS_RS11275,8-oxoguanine deaminase,BPS_RS11275,BPSL2112,Small_molecules_degradation
NC_006350.1,579537,580643,+,CDS,CDS,NA,BPS_RS02770,A/G-specific adenine glycosylase,mutY,BPSL0527,Macromolecule_biosynthesis/modification
NC_006350.1,3587500,3588414,+,CDS,CDS,NA,BPS_RS16165,A24 family peptidase,BPS_RS16165,BPSL3010,Cell_envelope
NC_006350.1,255052,256032,+,CDS,CDS,NA,BPS_RS01285,AAA family ATPase,BPS_RS01285,BPSL0245,Putative_assignment
NC_006350.1,621413,623332,-,CDS,CDS,NA,BPS_RS02960,AAA family ATPase,BPS_RS02960,BPSL0566,Hypothetical_proteins
NC_006350.1,1215312,1215914,+,CDS,CDS,NA,BPS_RS05500,AAA family ATPase,BPS_RS05500,BPSL1045,Conserved_hypothetical_proteins
NC_006350.1,1322886,1323962,+,CDS,CDS,NA,BPS_RS05965,AAA family ATPase,BPS_RS05965,BPSL1137,Conserved_hypothetical_proteins
NC_006350.1,1494163,1496859,+,CDS,CDS,NA,BPS_RS06770,AAA family ATPase,BPS_RS06770,BPSL1284,Macromolecule_biosynthesis/modification
NC_006350.1,1678586,1679764,+,CDS,CDS,NA,BPS_RS07655,AAA family ATPase,BPS_RS07655,BPSL1443,Conserved_hypothetical_proteins
NC_006350.1,2163819,2165054,-,CDS,CDS,NA,BPS_RS09650,AAA family ATPase,BPS_RS09650,BPSL1816,Cell_envelope
NC_006350.1,3874162,3876582,+,CDS,CDS,NA,BPS_RS17570,AAA family ATPase,BPS_RS17570,BPSL3258,Laterally_acquired_elements
NC_006350.1,3971034,3971939,-,CDS,CDS,NA,BPS_RS18055,AAA family ATPase,BPS_RS18055,BPSL3348,Laterally_acquired_elements
NC_006350.1,4043967,4044737,-,CDS,CDS,NA,BPS_RS18390,AAA family ATPase,BPS_RS18390,BPSL3406,Chromosome_replication
NC_006351.1,529868,532291,+,CDS,CDS,NA,BPS_RS20790,AAA family ATPase,BPS_RS20790,BPSS0385,Hypothetical_proteins
NC_006351.1,1433263,1433916,+,CDS,CDS,NA,BPS_RS24480,AAA family ATPase,BPS_RS24480,BPSS1055,Laterally_acquired_elements
NC_006351.1,2961620,2962828,+,CDS,CDS,NA,BPS_RS30830,AAA family ATPase,BPS_RS30830,BPSS2195,Cell_envelope
NC_006350.1,36425,37222,+,CDS,CDS,NA,BPS_RS00185,ABC transporter ATP-binding protein,BPS_RS00185,BPSL0037,Transport_/_Binding_proteins
NC_006350.1,263398,264390,+,CDS,CDS,NA,BPS_RS01320,ABC transporter ATP-binding protein,BPS_RS01320,BPSL0252,Transport_/_Binding_proteins
NC_006350.1,264387,265403,+,CDS,CDS,NA,BPS_RS01325,ABC transporter ATP-binding protein,BPS_RS01325,BPSL0253,Transport_/_Binding_proteins
NC_006350.1,506776,507570,+,CDS,CDS,NA,BPS_RS02465,ABC transporter ATP-binding protein,BPS_RS02465,BPSL0469,Transport_/_Binding_proteins
NC_006350.1,957113,957973,-,CDS,CDS,NA,BPS_RS04335,ABC transporter ATP-binding protein,BPS_RS04335,BPSL0823,Transport_/_Binding_proteins
NC_006350.1,1075536,1076309,+,CDS,CDS,NA,BPS_RS04870,ABC transporter ATP-binding protein,BPS_RS04870,BPSL0922,Transport_/_Binding_proteins
NC_006350.1,1076309,1077025,+,CDS,CDS,NA,BPS_RS04875,ABC transporter ATP-binding protein,BPS_RS04875,BPSL0923,Transport_/_Binding_proteins
NC_006350.1,1136812,1137642,+,CDS,CDS,NA,BPS_RS05160,ABC transporter ATP-binding protein,BPS_RS05160,BPSL0978,Transport_/_Binding_proteins
NC_006350.1,1200419,1201186,-,CDS,CDS,NA,BPS_RS05425,ABC transporter ATP-binding protein,BPS_RS05425,BPSL1030,Transport_/_Binding_proteins
NC_006350.1,1478485,1479255,-,CDS,CDS,NA,BPS_RS06720,ABC transporter ATP-binding protein,BPS_RS06720,BPSL1276,Cell_envelope
NC_006350.1,1513884,1514912,-,CDS,CDS,NA,BPS_RS06855,ABC transporter ATP-binding protein,BPS_RS06855,BPSL1300,Cell_envelope
NC_006350.1,1858341,1859255,-,CDS,CDS,NA,BPS_RS08515,ABC transporter ATP-binding protein,BPS_RS08515,BPSL1605,Cell_envelope
NC_006350.1,1864412,1865416,+,CDS,CDS,NA,BPS_RS08535,ABC transporter ATP-binding protein,BPS_RS08535,BPSL1609,Cell_envelope
NC_006350.1,1914372,1915463,+,CDS,CDS,NA,BPS_RS08750,ABC transporter ATP-binding protein,BPS_RS08750,BPSL1652,Cell_envelope
NC_006350.1,2050380,2051318,+,CDS,CDS,NA,BPS_RS09215,ABC transporter ATP-binding protein,BPS_RS09215,BPSL1739,Cell_envelope
NC_006350.1,2121906,2122796,-,CDS,CDS,NA,BPS_RS09460,ABC transporter ATP-binding protein,BPS_RS09460,BPSL1784,Transport_/_Binding_proteins
NC_006350.1,2170316,2171146,-,CDS,CDS,NA,BPS_RS09685,ABC transporter ATP-binding protein,BPS_RS09685,BPSL1823,Cell_envelope
NC_006350.1,2382183,2382887,-,CDS,CDS,NA,BPS_RS10620,ABC transporter ATP-binding protein,BPS_RS10620,BPSL1998,Transport_/_Binding_proteins
NC_006350.1,2889158,2889952,-,CDS,CDS,NA,BPS_RS12800,ABC transporter ATP-binding protein,BPS_RS12800,BPSL2392,Transport_/_Binding_proteins
NC_006350.1,3208351,3209760,-,CDS,CDS,NA,BPS_RS14400,ABC transporter ATP-binding protein,BPS_RS14400,BPSL2681,Transport_/_Binding_proteins
NC_006350.1,3257601,3258392,-,CDS,CDS,NA,BPS_RS14625,ABC transporter ATP-binding protein,BPS_RS14625,BPSL2723,Transport_/_Binding_proteins
NC_006350.1,3352259,3352915,-,CDS,CDS,NA,BPS_RS15060,ABC transporter ATP-binding protein,BPS_RS15060,BPSL2804,Cell_envelope
NC_006350.1,3744325,3745251,-,CDS,CDS,NA,BPS_RS16925,ABC transporter ATP-binding protein,BPS_RS16925,BPSL3144,Transport_/_Binding_proteins
NC_006350.1,3748904,3749722,-,CDS,CDS,NA,BPS_RS16955,ABC transporter ATP-binding protein,BPS_RS16955,BPSL3150,Transport_/_Binding_proteins
NC_006350.1,4047620,4048375,-,CDS,CDS,NA,BPS_RS18405,ABC transporter ATP-binding protein,BPS_RS18405,BPSL3409,Transport_/_Binding_proteins
NC_006350.1,4057920,4058675,-,CDS,CDS,NA,BPS_RS18445,ABC transporter ATP-binding protein,BPS_RS18445,BPSL3417,Transport_/_Binding_proteins
NC_006350.1,4058672,4059451,-,CDS,CDS,NA,BPS_RS18450,ABC transporter ATP-binding protein,BPS_RS18450,BPSL3418,Transport_/_Binding_proteins
NC_006351.1,335964,337007,+,CDS,CDS,NA,BPS_RS19960,ABC transporter ATP-binding protein,BPS_RS19960,BPSS0248,Cell_envelope
NC_006351.1,787037,787738,+,CDS,CDS,NA,BPS_RS21835,ABC transporter ATP-binding protein,BPS_RS21835,BPSS0579,Transport_/_Binding_proteins
NC_006351.1,943253,944320,-,CDS,CDS,NA,BPS_RS22515,ABC transporter ATP-binding protein,BPS_RS22515,BPSS0702,Transport_/_Binding_proteins
NC_006351.1,1251939,1252727,-,CDS,CDS,NA,BPS_RS23890,ABC transporter ATP-binding protein,BPS_RS23890,BPSS0950,Transport_/_Binding_proteins
NC_006351.1,1252715,1253584,-,CDS,CDS,NA,BPS_RS23895,ABC transporter ATP-binding protein,BPS_RS23895,BPSS0951,Transport_/_Binding_proteins
NC_006351.1,2386307,2387407,-,CDS,CDS,NA,BPS_RS28220,ABC transporter ATP-binding protein,BPS_RS28220,BPSS1738,Cell_envelope
NC_006351.1,2614576,2615280,-,CDS,CDS,NA,BPS_RS29315,ABC transporter ATP-binding protein,BPS_RS29315,BPSS1931,Cell_envelope
NC_006351.1,3114543,3114959,-,CDS,CDS,NA,BPS_RS31485,ABC transporter ATP-binding protein,BPS_RS31485,BPSS2313,Transport_/_Binding_proteins
NC_006351.1,3128448,3129149,-,CDS,CDS,NA,BPS_RS31555,ABC transporter ATP-binding protein,BPS_RS31555,BPSS2325,ARG
NC_006350.1,742999,744870,+,CDS,CDS,NA,BPS_RS03455,ABC transporter ATP-binding protein/permease,BPS_RS03455,BPSL0655,Transport_/_Binding_proteins
NC_006350.1,2137542,2139305,+,CDS,CDS,NA,BPS_RS09540,ABC transporter ATP-binding protein/permease,BPS_RS09540,BPSL1797,ARG
NC_006350.1,2911753,2913618,+,CDS,CDS,NA,BPS_RS12890,ABC transporter ATP-binding protein/permease,BPS_RS12890,BPSL2409,Transport_/_Binding_proteins
NC_006350.1,3753763,3755529,+,CDS,CDS,NA,BPS_RS16980,ABC transporter ATP-binding protein/permease,BPS_RS16980,BPSL3155,Transport_/_Binding_proteins
NC_006351.1,807503,809230,+,CDS,CDS,NA,BPS_RS21890,ABC transporter ATP-binding protein/permease,BPS_RS21890,BPSS0589,Transport_/_Binding_proteins
NC_006351.1,809227,811011,+,CDS,CDS,NA,BPS_RS21895,ABC transporter ATP-binding protein/permease,BPS_RS21895,BPSS0590,Transport_/_Binding_proteins
NC_006351.1,2528589,2530598,+,CDS,CDS,NA,BPS_RS28910,ABC transporter ATP-binding protein/permease,BPS_RS28910,BPSS1862,Cell_envelope
NC_006350.1,37250,38098,+,CDS,CDS,NA,BPS_RS00190,ABC transporter permease,BPS_RS00190,BPSL0038,Transport_/_Binding_proteins
NC_006350.1,435878,437002,+,CDS,CDS,NA,BPS_RS02105,ABC transporter permease,BPS_RS02105,BPSL0401,Cell_envelope
NC_006350.1,505879,506775,+,CDS,CDS,NA,BPS_RS02460,ABC transporter permease,BPS_RS02460,BPSL0468,Transport_/_Binding_proteins
NC_006350.1,518799,519890,-,CDS,CDS,NA,BPS_RS02510,ABC transporter permease,BPS_RS02510,BPSL0478,Cell_envelope
NC_006350.1,1201221,1201934,-,CDS,CDS,NA,BPS_RS05430,ABC transporter permease,BPS_RS05430,BPSL1031,Transport_/_Binding_proteins
NC_006350.1,1517203,1518027,-,CDS,CDS,NA,BPS_RS06875,ABC transporter permease,BPS_RS06875,BPSL1302,Cell_envelope
NC_006350.1,1857508,1858344,-,CDS,CDS,NA,BPS_RS08510,ABC transporter permease,BPS_RS08510,BPSL1604,Cell_envelope
NC_006350.1,1865413,1866153,+,CDS,CDS,NA,BPS_RS08540,ABC transporter permease,BPS_RS08540,BPSL1610,Cell_envelope
NC_006350.1,1912675,1913559,+,CDS,CDS,NA,BPS_RS08740,ABC transporter permease,BPS_RS08740,BPSL1650,Cell_envelope
NC_006350.1,1913561,1914355,+,CDS,CDS,NA,BPS_RS08745,ABC transporter permease,BPS_RS08745,BPSL1651,Cell_envelope
NC_006350.1,2049163,2050383,+,CDS,CDS,NA,BPS_RS09210,ABC transporter permease,BPS_RS09210,BPSL1738,Cell_envelope
NC_006350.1,2051315,2052133,+,CDS,CDS,NA,BPS_RS09220,ABC transporter permease,BPS_RS09220,BPSL1740,Cell_envelope
NC_006350.1,2129576,2130595,-,CDS,CDS,NA,BPS_RS09500,ABC transporter permease,BPS_RS09500,BPSL1791,Cell_envelope
NC_006350.1,2184796,2185809,-,CDS,CDS,NA,BPS_RS09735,ABC transporter permease,BPS_RS09735,BPSL1832,Transport_/_Binding_proteins
NC_006350.1,2198232,2199068,+,CDS,CDS,NA,BPS_RS09800,ABC transporter permease,BPS_RS09800,BPSL1845,Cell_envelope
NC_006350.1,2374378,2375523,+,CDS,CDS,NA,BPS_RS10590,ABC transporter permease,BPS_RS10590,BPSL1992,Cell_envelope
NC_006350.1,2642701,2643798,-,CDS,CDS,NA,BPS_RS11755,ABC transporter permease,BPS_RS11755,BPSL2201,Cell_envelope
NC_006350.1,2889974,2890687,-,CDS,CDS,NA,BPS_RS12805,ABC transporter permease,BPS_RS12805,BPSL2393,Transport_/_Binding_proteins
NC_006350.1,3015372,3016025,-,CDS,CDS,NA,BPS_RS13430,ABC transporter permease,BPS_RS13430,BPSL2502,Transport_/_Binding_proteins
NC_006350.1,3209750,3210583,-,CDS,CDS,NA,BPS_RS14405,ABC transporter permease,BPS_RS14405,BPSL2682,Transport_/_Binding_proteins
NC_006350.1,3352912,3353694,-,CDS,CDS,NA,BPS_RS15065,ABC transporter permease,BPS_RS15065,BPSL2805,Cell_envelope
NC_006350.1,3743573,3744328,-,CDS,CDS,NA,BPS_RS16920,ABC transporter permease,BPS_RS16920,BPSL3143,Transport_/_Binding_proteins
NC_006351.1,84988,85833,+,CDS,CDS,NA,BPS_RS18970,ABC transporter permease,BPS_RS18970,BPSS0075,Cell_envelope
NC_006351.1,85820,86671,+,CDS,CDS,NA,BPS_RS18975,ABC transporter permease,BPS_RS18975,BPSS0076,Cell_envelope
NC_006351.1,344056,345045,+,CDS,CDS,NA,BPS_RS20000,ABC transporter permease,BPS_RS20000,BPSS0256,Transport_/_Binding_proteins
NC_006351.1,443091,443747,+,CDS,CDS,NA,BPS_RS20375,ABC transporter permease,BPS_RS20375,BPSS0316,Cell_envelope
NC_006351.1,1054276,1055301,+,CDS,CDS,NA,BPS_RS22980,ABC transporter permease,BPS_RS22980,BPSS0788,Transport_/_Binding_proteins
NC_006351.1,1253586,1254527,-,CDS,CDS,NA,BPS_RS23900,ABC transporter permease,BPS_RS23900,BPSS0952,Transport_/_Binding_proteins
NC_006351.1,1254570,1255640,-,CDS,CDS,NA,BPS_RS23905,ABC transporter permease,BPS_RS23905,BPSS0953,Transport_/_Binding_proteins
NC_006351.1,1300461,1301174,+,CDS,CDS,NA,BPS_RS24070,ABC transporter permease,BPS_RS24070,BPSS0982,Transport_/_Binding_proteins
NC_006351.1,1403370,1404350,-,CDS,CDS,NA,BPS_RS24330,ABC transporter permease,BPS_RS24330,BPSS1030,Transport_/_Binding_proteins
NC_006351.1,1404343,1405428,-,CDS,CDS,NA,BPS_RS24335,ABC transporter permease,BPS_RS24335,BPSS1031,Transport_/_Binding_proteins
NC_006351.1,2382956,2383795,-,CDS,CDS,NA,BPS_RS28205,ABC transporter permease,BPS_RS28205,BPSS1735,Cell_envelope
NC_006351.1,2383826,2385085,-,CDS,CDS,NA,BPS_RS28210,ABC transporter permease,BPS_RS28210,BPSS1736,Cell_envelope
NC_006351.1,2615277,2616413,-,CDS,CDS,NA,BPS_RS29320,ABC transporter permease,BPS_RS29320,BPSS1932,ARG
NC_006351.1,2624360,2625484,+,CDS,CDS,NA,BPS_RS29355,ABC transporter permease,BPS_RS29355,BPSS1939,Cell_envelope
NC_006351.1,2805239,2806207,-,CDS,CDS,NA,BPS_RS30115,ABC transporter permease,BPS_RS30115,BPSS2070,Transport_/_Binding_proteins
NC_006350.1,261370,262380,+,CDS,CDS,NA,BPS_RS01310,ABC transporter permease subunit,BPS_RS01310,BPSL0250,Transport_/_Binding_proteins
NC_006350.1,262479,263396,+,CDS,CDS,NA,BPS_RS01315,ABC transporter permease subunit,BPS_RS01315,BPSL0251,Transport_/_Binding_proteins
NC_006350.1,816038,817771,-,CDS,CDS,NA,BPS_RS03755,ABC transporter permease subunit,BPS_RS03755,BPSL0713,Transport_/_Binding_proteins
NC_006350.1,1208692,1210449,+,CDS,CDS,NA,BPS_RS05470,ABC transporter permease subunit,BPS_RS05470,BPSL1039,Cell_envelope
NC_006350.1,1515088,1516002,-,CDS,CDS,NA,BPS_RS06860,ABC transporter permease subunit,BPS_RS06860,BPSL1301,Cell_envelope
NC_006350.1,1806803,1807732,+,CDS,CDS,NA,BPS_RS08270,ABC transporter permease subunit,BPS_RS08270,BPSL1557,Central/Intermediary_metabolism
NC_006350.1,1807729,1808547,+,CDS,CDS,NA,BPS_RS08275,ABC transporter permease subunit,BPS_RS08275,BPSL1558,Central/Intermediary_metabolism
NC_006350.1,2169348,2170319,-,CDS,CDS,NA,BPS_RS09680,ABC transporter permease subunit,BPS_RS09680,BPSL1822,Transport_/_Binding_proteins
NC_006350.1,2643800,2644840,-,CDS,CDS,NA,BPS_RS11760,ABC transporter permease subunit,BPS_RS11760,BPSL2202,Cell_envelope
NC_006351.1,335111,335959,+,CDS,CDS,NA,BPS_RS19955,ABC transporter permease subunit,BPS_RS19955,BPSS0247,Cell_envelope
NC_006351.1,338133,338960,+,CDS,CDS,NA,BPS_RS19970,ABC transporter permease subunit,BPS_RS19970,BPSS0250,Cell_envelope
NC_006351.1,633288,634217,-,CDS,CDS,NA,BPS_RS21235,ABC transporter permease subunit,BPS_RS21235,BPSS0464,Transport_/_Binding_proteins
NC_006351.1,634214,635194,-,CDS,CDS,NA,BPS_RS21240,ABC transporter permease subunit,BPS_RS21240,BPSS0465,Transport_/_Binding_proteins
NC_006351.1,2133908,2134759,-,CDS,CDS,NA,BPS_RS27300,ABC transporter permease subunit,BPS_RS27300,BPSS1572,Transport_/_Binding_proteins
NC_006351.1,2296260,2297078,-,CDS,CDS,NA,BPS_RS33035,ABC transporter permease subunit,NA,NA,NA
NC_006351.1,2896620,2897522,-,CDS,CDS,NA,BPS_RS30525,ABC transporter permease subunit,BPS_RS30525,BPSS2139,Transport_/_Binding_proteins
NC_006351.1,2897534,2898472,-,CDS,CDS,NA,BPS_RS30530,ABC transporter permease subunit,BPS_RS30530,BPSS2140,Transport_/_Binding_proteins
NC_006350.1,35328,36341,+,CDS,CDS,NA,BPS_RS00180,ABC transporter substrate-binding protein,BPS_RS00180,BPSL0036,Transport_/_Binding_proteins
NC_006350.1,54123,55382,-,CDS,CDS,NA,BPS_RS00255,ABC transporter substrate-binding protein,BPS_RS00255,BPSL0050,Hypothetical_proteins
NC_006350.1,259630,261258,+,CDS,CDS,NA,BPS_RS01305,ABC transporter substrate-binding protein,BPS_RS01305,BPSL0249,Transport_/_Binding_proteins
NC_006350.1,407612,409198,-,CDS,CDS,NA,BPS_RS01980,ABC transporter substrate-binding protein,BPS_RS01980,BPSL0376,Transport_/_Binding_proteins
NC_006350.1,504599,505570,+,CDS,CDS,NA,BPS_RS02450,ABC transporter substrate-binding protein,BPS_RS02450,BPSL0467,Cell_envelope
